Formula, something, somethingelse,Formula_mono_iso_wt_nat
C45H74O10,13,15,819.6791663
C45H74O11,12,14,790.5231132
C45H74O11,13,14,835.6740809
C45H74O11,12,15,790.5231132
C45H74O11,13,15,835.6740809
C26H21N3O6S,12,14,503.1151061
C26H21N3O6S,13,14,529.2023319
C26H21N3O6S,12,15,506.1062108
C26H21N3O6S,13,15,532.1934366
CH4,12,14,16.03130013
CH4,13,14,17.03465497
CH4,12,15,16.03130013
CH4,13,15,17.03465497
C26H36Cl2N4O4,12,14,538.2113611
C26H36Cl2N4O4,13,14,564.2985869
C26H36Cl2N4O4,12,15,542.1995007
C26H36Cl2N4O4,13,15,568.2867264
C27H33NO4,12,14,435.2409586
C27H33NO4,13,14,462.3315392
C27H33NO4,12,15,436.2379934
C27H33NO4,13,15,463.3285741
C45H74O17,12,14,886.492601
C45H74O17,13,14,931.6435687
C45H74O17,12,15,886.492601
C45H74O17,13,15,931.6435687
C53H93N7O13,12,14,1035.683136
C53H93N7O13,13,14,1088.860943
C53H93N7O13,12,15,1042.66238
C53H93N7O13,13,15,1095.840187
C17H21N4O9P,12,14,456.1046148
C17H21N4O9P,13,14,473.161647
C17H21N4O9P,12,15,460.0927544
C17H21N4O9P,13,15,477.1497866
C10H13N5O,12,14,219.1120101
C10H13N5O,13,14,229.1455584
C10H13N5O,12,15,224.0971845
C10H13N5O,13,15,234.1307329
C6H11AuO5S,12,14,391.9992712
C6H11AuO5S,13,14,398.0194002
C6H11AuO5S,12,15,391.9992712
C6H11AuO5S,13,15,398.0194002
C37H50N2O,12,14,538.3923142
C37H50N2O,13,14,575.5164432
C37H50N2O,12,15,540.386384
C37H50N2O,13,15,577.510513
C72H85N19O18S5,12,14,1663.49235
C72H85N19O18S5,13,14,1735.733899
C72H85N19O18S5,12,15,1682.436013
C72H85N19O18S5,13,15,1754.677562
C40H68N5O31P,12,14,1145.363587
C40H68N5O31P,13,14,1185.497781
C40H68N5O31P,12,15,1150.348761
C40H68N5O31P,13,15,1190.482955
C29H60O,12,14,424.4644165
C29H60O,13,14,453.5617068
C29H60O,12,15,424.4644165
C29H60O,13,15,453.5617068
C9H11BrN2O5,12,14,305.9851341
C9H11BrN2O5,13,14,315.0153276
C9H11BrN2O5,12,15,307.9792039
C9H11BrN2O5,13,15,317.0093974
C9H12ClN3O4S2,12,14,324.995775
C9H12ClN3O4S2,13,14,334.0259685
C9H12ClN3O4S2,12,15,327.9868797
C9H12ClN3O4S2,13,15,337.0170732
C62H88CoN13O14P,12,14,1328.564331
C62H88CoN13O14P,13,14,1390.772331
C62H88CoN13O14P,12,15,1341.525785
C62H88CoN13O14P,13,15,1403.733785
C22H23O12+,12,14,479.1184026
C22H23O12+,13,14,501.1922091
C22H23O12+,12,15,479.1184026
C22H23O12+,13,15,501.1922091
C25H44N2,12,14,372.3504494
C25H44N2,13,14,397.4343204
C25H44N2,12,15,374.3445192
C25H44N2,13,15,399.4283902
C9H8ClN5S,12,14,253.0188937
C9H8ClN5S,13,14,262.0490872
C9H8ClN5S,12,15,258.0040681
C9H8ClN5S,13,15,267.0342617
C21H24F3N3S,12,14,407.1643031
C21H24F3N3S,13,14,428.2347547
C21H24F3N3S,12,15,410.1554078
C21H24F3N3S,13,15,431.2258593
C9H6Br2O4,12,14,335.8632839
C9H6Br2O4,13,14,344.8934774
C9H6Br2O4,12,15,335.8632839
C9H6Br2O4,13,15,344.8934774
C23H24NO5+,12,14,394.1648993
C23H24NO5+,13,14,417.2420606
C23H24NO5+,12,15,395.1619342
C23H24NO5+,13,15,418.2390955
C30H50,12,14,410.3912516
C30H50,13,14,440.4918967
C30H50,12,15,410.3912516
C30H50,13,15,440.4918967
CHN,12,14,27.01089904
CHN,13,14,28.01425388
CHN,12,15,28.00793393
CHN,13,15,29.01128877
C26H37N5O5S2,12,14,563.2236107
C26H37N5O5S2,13,14,589.3108365
C26H37N5O5S2,12,15,568.2087852
C26H37N5O5S2,13,15,594.296011
C15H13N3O2,12,14,267.1007767
C15H13N3O2,13,14,282.1510992
C15H13N3O2,12,15,270.0918814
C15H13N3O2,13,15,285.1422039
C19H27N3O5S2,12,14,441.1392124
C19H27N3O5S2,13,14,460.2029543
C19H27N3O5S2,12,15,444.1303171
C19H27N3O5S2,13,15,463.194059
C9H19O11P,12,14,334.066498
C9H19O11P,13,14,343.0966915
C9H19O11P,12,15,334.066498
C9H19O11P,13,15,343.0966915
C47H64N4O12,12,14,876.4520735
C47H64N4O12,13,14,923.6097509
C47H64N4O12,12,15,880.4402131
C47H64N4O12,13,15,927.5978905
C19H23N3O2,12,14,325.179027
C19H23N3O2,13,14,344.2427689
C19H23N3O2,12,15,328.1701317
C19H23N3O2,13,15,347.2338736
C19H26Cl2N2O,12,14,368.1422189
C19H26Cl2N2O,13,14,387.2059608
C19H26Cl2N2O,12,15,370.1362887
C19H26Cl2N2O,13,15,389.2000306
C16H10N2O6S4,12,14,453.9421688
C16H10N2O6S4,13,14,469.9958462
C16H10N2O6S4,12,15,455.9362386
C16H10N2O6S4,13,15,471.989916
C17H19ClN2O,12,14,302.118591
C17H19ClN2O,13,14,319.1756232
C17H19ClN2O,12,15,304.1126607
C17H19ClN2O,13,15,321.169693
C22H26O10,12,14,450.1525971
C22H26O10,13,14,472.2264035
C22H26O10,12,15,450.1525971
C22H26O10,13,15,472.2264035
C22H26O11,12,14,466.1475117
C22H26O11,13,14,488.2213181
C22H26O11,12,15,466.1475117
C22H26O11,13,15,488.2213181
C22H26O12,12,14,482.1424263
C22H26O12,13,14,504.2162327
C22H26O12,12,15,482.1424263
C22H26O12,13,15,504.2162327
C10H20N2O4,12,14,232.1423071
C10H20N2O4,13,14,242.1758555
C10H20N2O4,12,15,234.1363769
C10H20N2O4,13,15,244.1699253
C17H19ClN2S,12,14,318.095747
C17H19ClN2S,13,14,335.1527793
C17H19ClN2S,12,15,320.0898168
C17H19ClN2S,13,15,337.146849
C22H33N3O5S,12,14,451.2140919
C22H33N3O5S,13,14,473.2878983
C22H33N3O5S,12,15,454.2051966
C22H33N3O5S,13,15,476.279003
C49H76O3,12,14,712.5794463
C49H76O3,13,14,761.7438334
C49H76O3,12,15,712.5794463
C49H76O3,13,15,761.7438334
C14H26O4Si,12,14,286.1600359
C14H26O4Si,13,14,300.2070036
C14H26O4Si,12,15,286.1600359
C14H26O4Si,13,15,300.2070036
C45H74N7O19P3S,12,14,1141.397303
C45H74N7O19P3S,13,14,1186.548271
C45H74N7O19P3S,12,15,1148.376548
C45H74N7O19P3S,13,15,1193.527515
C22H32N2O5,12,14,404.2311221
C22H32N2O5,13,14,426.3049286
C22H32N2O5,12,15,406.2251919
C22H32N2O5,13,15,428.2989984
C18H20N2O2S,12,14,328.1245486
C18H20N2O2S,13,14,346.1849357
C18H20N2O2S,12,15,330.1186184
C18H20N2O2S,13,15,348.1790055
C25H44O5,12,14,424.3188745
C25H44O5,13,14,449.4027455
C25H44O5,12,15,424.3188745
C25H44O5,13,15,449.4027455
C12H7NO4,12,14,229.0375077
C12H7NO4,13,14,241.0777658
C12H7NO4,12,15,230.0345426
C12H7NO4,13,15,242.0748007
C3H7O9PS,12,14,249.954839
C3H7O9PS,13,14,252.9649035
C3H7O9PS,12,15,249.954839
C3H7O9PS,13,15,252.9649035
C14H12O2S2,12,14,276.027871
C14H12O2S2,13,14,290.0748387
C14H12O2S2,12,15,276.027871
C14H12O2S2,13,15,290.0748387
C22H22O7,12,14,398.1365531
C22H22O7,13,14,420.2103595
C22H22O7,12,15,398.1365531
C22H22O7,13,15,420.2103595
C22H22O8,12,14,414.1314677
C22H22O8,13,14,436.2052741
C22H22O8,12,15,414.1314677
C22H22O8,13,15,436.2052741
C16H13ClN2O,12,14,284.0716408
C16H13ClN2O,13,14,300.1253182
C16H13ClN2O,12,15,286.0657105
C16H13ClN2O,13,15,302.119388
C17H24N2O,12,14,272.1888634
C17H24N2O,13,14,289.2458956
C17H24N2O,12,15,274.1829332
C17H24N2O,13,15,291.2399654
C22H22O9,12,14,430.1263823
C22H22O9,13,14,452.2001887
C22H22O9,12,15,430.1263823
C22H22O9,13,15,452.2001887
C55H73CoN11O15+,12,14,1186.461412
C55H73CoN11O15+,13,14,1241.645928
C55H73CoN11O15+,12,15,1197.428796
C55H73CoN11O15+,13,15,1252.613312
C19H26N2,12,14,282.2095988
C19H26N2,13,14,301.2733408
C19H26N2,12,15,284.2036686
C19H26N2,13,15,303.2674106
C20H28N2O,12,14,312.2201635
C20H28N2O,13,14,332.2872603
C20H28N2O,12,15,314.2142333
C20H28N2O,13,15,334.2813301
C14H8Cl3NO5,12,14,374.9468055
C14H8Cl3NO5,13,14,388.9937732
C14H8Cl3NO5,12,15,375.9438404
C14H8Cl3NO5,13,15,389.9908081
C10H12BrN5O4,12,14,345.0072665
C10H12BrN5O4,13,14,355.0408149
C10H12BrN5O4,12,15,349.992441
C10H12BrN5O4,13,15,360.0259893
C7H14N2O4S2,12,14,254.0394983
C7H14N2O4S2,13,14,261.0629822
C7H14N2O4S2,12,15,256.0335681
C7H14N2O4S2,13,15,263.057052
C19H26N2O3S,12,14,362.1664134
C19H26N2O3S,13,14,381.2301553
C19H26N2O3S,12,15,364.1604832
C19H26N2O3S,13,15,383.2242251
C20H20I2N2O5,12,14,621.9461578
C20H20I2N2O5,13,14,642.0132545
C20H20I2N2O5,12,15,623.9402275
C20H20I2N2O5,13,15,644.0073243
C9H17N4O9P,12,14,356.0733147
C9H17N4O9P,13,14,365.1035082
C9H17N4O9P,12,15,360.0614542
C9H17N4O9P,13,15,369.0916478
C26H30Cl2F3NO,12,14,499.1656546
C26H30Cl2F3NO,13,14,525.2528804
C26H30Cl2F3NO,12,15,500.1626895
C26H30Cl2F3NO,13,15,526.2499153
C4H13AlN4O5,12,14,224.070133
C4H13AlN4O5,13,14,228.0835523
C4H13AlN4O5,12,15,228.0582726
C4H13AlN4O5,13,15,232.0716919
C34H33NO15,12,14,695.1850194
C34H33NO15,13,14,729.2990839
C34H33NO15,12,15,696.1820543
C34H33NO15,13,15,730.2961188
C36H62O11,12,14,670.4292128
C36H62O11,13,14,706.549987
C36H62O11,12,15,670.4292128
C36H62O11,13,15,706.549987
C21H29FO2,12,14,332.2151584
C21H29FO2,13,14,353.28561
C21H29FO2,12,15,332.2151584
C21H29FO2,13,15,353.28561
C16H12ClFN2O,12,14,302.0622189
C16H12ClFN2O,13,14,318.1158963
C16H12ClFN2O,12,15,304.0562887
C16H12ClFN2O,13,15,320.1099661
C33H40O19,12,14,740.2163791
C33H40O19,13,14,773.3270888
C33H40O19,12,15,740.2163791
C33H40O19,13,15,773.3270888
C15H16N4O6,12,14,348.1069843
C15H16N4O6,13,14,363.1573068
C15H16N4O6,12,15,352.0951238
C15H16N4O6,13,15,367.1454464
C18H21NO3,12,14,299.1521435
C18H21NO3,13,14,317.2125306
C18H21NO3,12,15,300.1491784
C18H21NO3,13,15,318.2095655
C14H18ClN3O2,12,14,295.1087545
C14H18ClN3O2,13,14,309.1557223
C14H18ClN3O2,12,15,298.0998592
C14H18ClN3O2,13,15,312.146827
C18H21NO4,12,14,315.1470582
C18H21NO4,13,14,333.2074452
C18H21NO4,12,15,316.1440931
C18H21NO4,13,15,334.2044801
C21H29FO5,12,14,380.1999022
C21H29FO5,13,14,401.2703538
C21H29FO5,12,15,380.1999022
C21H29FO5,13,15,401.2703538
C18H21NO5,12,14,331.1419728
C18H21NO5,13,14,349.2023599
C18H21NO5,12,15,332.1390077
C18H21NO5,13,15,350.1993948
C18H21NO6,12,14,347.1368874
C18H21NO6,13,14,365.1972745
C18H21NO6,12,15,348.1339223
C18H21NO6,13,15,366.1943094
C20H14ClNO8,12,14,431.0407941
C20H14ClNO8,13,14,451.1078909
C20H14ClNO8,12,15,432.037829
C20H14ClNO8,13,15,452.1049258
C21H25NO3,12,14,339.1834437
C21H25NO3,13,14,360.2538953
C21H25NO3,12,15,340.1804786
C21H25NO3,13,15,361.2509302
C21H25NO4,12,14,355.1783583
C21H25NO4,13,14,376.2488099
C21H25NO4,12,15,356.1753932
C21H25NO4,13,15,377.2458448
C26H38N7O17P3S2,12,14,877.0978437
C26H38N7O17P3S2,13,14,903.1850695
C26H38N7O17P3S2,12,15,884.077088
C26H38N7O17P3S2,13,15,910.1643138
C21H25NO5,12,14,371.1732729
C21H25NO5,13,14,392.2437245
C21H25NO5,12,15,372.1703078
C21H25NO5,13,15,393.2407594
C26H54O,12,14,382.4174664
C26H54O,13,14,408.5046921
C26H54O,12,15,382.4174664
C26H54O,13,15,408.5046921
C47H78O14,12,14,866.5391572
C47H78O14,13,14,913.6968346
C47H78O14,12,15,866.5391572
C47H78O14,13,15,913.6968346
C29H37NO5,12,14,479.2671733
C29H37NO5,13,14,508.3644636
C29H37NO5,12,15,480.2642082
C29H37NO5,13,15,509.3614985
C21H25N3O2S,12,14,383.1667478
C21H25N3O2S,13,14,404.2371993
C21H25N3O2S,12,15,386.1578524
C21H25N3O2S,13,15,407.228304
C13H8O,12,14,180.0575149
C13H8O,13,14,193.1011278
C13H8O,12,15,180.0575149
C13H8O,13,15,193.1011278
C19H26O2,12,14,286.1932801
C19H26O2,13,14,305.257022
C19H26O2,12,15,286.1932801
C19H26O2,13,15,305.257022
C17H18FN3O3,12,14,331.1332197
C17H18FN3O3,13,14,348.1902519
C17H18FN3O3,12,15,334.1243243
C17H18FN3O3,13,15,351.1813566
C19H26O3,12,14,302.1881947
C19H26O3,13,14,321.2519366
C19H26O3,12,15,302.1881947
C19H26O3,13,15,321.2519366
C47H78O18,12,14,930.5188157
C47H78O18,13,14,977.6764931
C47H78O18,12,15,930.5188157
C47H78O18,13,15,977.6764931
C24H47NO7,12,14,461.3352529
C24H47NO7,13,14,485.415769
C24H47NO7,12,15,462.3322878
C24H47NO7,13,15,486.4128039
C19H26O6,12,14,350.1729386
C19H26O6,13,14,369.2366805
C19H26O6,12,15,350.1729386
C19H26O6,13,15,369.2366805
C19H26O7,12,14,366.1678532
C19H26O7,13,14,385.2315951
C19H26O7,12,15,366.1678532
C19H26O7,13,15,385.2315951
C33H40N4O6,12,14,588.294785
C33H40N4O6,13,14,621.4054947
C33H40N4O6,12,15,592.2829246
C33H40N4O6,13,15,625.3936343
C15H25N3O14P2,12,14,533.0811755
C15H25N3O14P2,13,14,548.1314981
C15H25N3O14P2,12,15,536.0722802
C15H25N3O14P2,13,15,551.1226028
C33H40O20,12,14,756.2112937
C33H40O20,13,14,789.3220034
C33H40O20,12,15,756.2112937
C33H40O20,13,15,789.3220034
C33H40O21,12,14,772.2062083
C33H40O21,13,14,805.316918
C33H40O21,12,15,772.2062083
C33H40O21,13,15,805.316918
C17H38BrN,12,14,335.2187628
C17H38BrN,13,14,352.2757951
C17H38BrN,12,15,336.2157977
C17H38BrN,13,15,353.27283
C33H40O22,12,14,788.201123
C33H40O22,13,14,821.3118326
C33H40O22,12,15,788.201123
C33H40O22,13,15,821.3118326
C41H42N4O8,12,14,718.3002643
C41H42N4O8,13,14,759.4378127
C41H42N4O8,12,15,722.2884039
C41H42N4O8,13,15,763.4259523
C43H77N3O20P2,12,14,1017.457565
C43H77N3O20P2,13,14,1060.601823
C43H77N3O20P2,12,15,1020.44867
C43H77N3O20P2,13,15,1063.592928
C42H58N2O,12,14,606.4549145
C42H58N2O,13,14,648.5958177
C42H58N2O,12,15,608.4489843
C42H58N2O,13,15,650.5898875
C11H16O2,12,14,180.1150298
C11H16O2,13,14,191.151933
C11H16O2,12,15,180.1150298
C11H16O2,13,15,191.151933
C15H11Cl2NO5,12,14,355.0014279
C15H11Cl2NO5,13,14,370.0517505
C15H11Cl2NO5,12,15,355.9984628
C15H11Cl2NO5,13,15,371.0487853
C11H19NO10,12,14,325.1008958
C11H19NO10,13,14,336.1377991
C11H19NO10,12,15,326.0979307
C11H19NO10,13,15,337.1348339
C17H27N3O23P2S2,12,14,766.9951986
C17H27N3O23P2S2,13,14,784.0522308
C17H27N3O23P2S2,12,15,769.9863033
C17H27N3O23P2S2,13,15,787.0433355
C11H16O8,12,14,276.0845175
C11H16O8,13,14,287.1214207
C11H16O8,12,15,276.0845175
C11H16O8,13,15,287.1214207
C16H12FN3O3,12,14,313.0862695
C16H12FN3O3,13,14,329.1399469
C16H12FN3O3,12,15,316.0773741
C16H12FN3O3,13,15,332.1310516
C7H7FO2S,12,14,174.0150784
C7H7FO2S,13,14,181.0385622
C7H7FO2S,12,15,174.0150784
C7H7FO2S,13,15,181.0385622
C67H80N14O26,12,14,1496.536819
C67H80N14O26,13,14,1563.761593
C67H80N14O26,12,15,1510.495307
C67H80N14O26,13,15,1577.720081
C4H7O7P,12,14,197.9929391
C4H7O7P,13,14,202.0063584
C4H7O7P,12,15,197.9929391
C4H7O7P,13,15,202.0063584
C7H14N2O4Se,12,14,270.0118787
C7H14N2O4Se,13,14,277.0353626
C7H14N2O4Se,12,15,272.0059485
C7H14N2O4Se,13,15,279.0294324
C14H12N6O3,12,14,312.0970883
C14H12N6O3,13,14,326.144056
C14H12N6O3,12,15,318.0792976
C14H12N6O3,13,15,332.1262654
C18H38N4O15S,12,14,582.2054373
C18H38N4O15S,13,14,600.2658243
C18H38N4O15S,12,15,586.1935768
C18H38N4O15S,13,15,604.2539639
C9H9I2NO3,12,14,432.8671792
C9H9I2NO3,13,14,441.8973727
C9H9I2NO3,12,15,433.8642141
C9H9I2NO3,13,15,442.8944076
C18H43AlO4,12,14,350.2976733
C18H43AlO4,13,14,368.3580604
C18H43AlO4,12,15,350.2976733
C18H43AlO4,13,15,368.3580604
C20H28N4O,12,14,340.2263115
C20H28N4O,13,14,360.2934083
C20H28N4O,12,15,344.2144511
C20H28N4O,13,15,364.2815479
C40H77O10P,12,14,748.5254352
C40H77O10P,13,14,788.6596287
C40H77O10P,12,15,748.5254352
C40H77O10P,13,15,788.6596287
C16H16FN3O3S,12,14,349.0896403
C16H16FN3O3S,13,14,365.1433177
C16H16FN3O3S,12,15,352.080745
C16H16FN3O3S,13,15,368.1344224
C27H30N2O6S,12,14,510.1824574
C27H30N2O6S,13,14,537.273038
C27H30N2O6S,12,15,512.1765272
C27H30N2O6S,13,15,539.2671078
C19H29N5O2,12,14,359.2321252
C19H29N5O2,13,14,378.2958671
C19H29N5O2,12,15,364.2172997
C19H29N5O2,13,15,383.2810416
C13H12Cl2N6O,12,14,338.0449645
C13H12Cl2N6O,13,14,351.0885774
C13H12Cl2N6O,12,15,344.0271738
C13H12Cl2N6O,13,15,357.0707867
C12H21N3O5S3,12,14,383.0643329
C12H21N3O5S3,13,14,395.1045909
C12H21N3O5S3,12,15,386.0554376
C12H21N3O5S3,13,15,398.0956956
C21H31N5O2,12,14,385.2477753
C21H31N5O2,13,14,406.3182269
C21H31N5O2,12,15,390.2329497
C21H31N5O2,13,15,411.3034013
C26H40O3,12,14,400.2977452
C26H40O3,13,14,426.3849709
C26H40O3,12,15,400.2977452
C26H40O3,13,15,426.3849709
C27H26F3N5O5,12,14,557.1886036
C27H26F3N5O5,13,14,584.2791842
C27H26F3N5O5,12,15,562.173778
C27H26F3N5O5,13,15,589.2643587
C11H16N2O,12,14,192.1262631
C11H16N2O,13,14,203.1631664
C11H16N2O,12,15,194.1203329
C11H16N2O,13,15,205.1572361
C36H62O31,12,14,990.3275053
C36H62O31,13,14,1026.448279
C36H62O31,12,15,990.3275053
C36H62O31,13,15,1026.448279
C13H10O,12,14,182.0731649
C13H10O,13,14,195.1167778
C13H10O,12,15,182.0731649
C13H10O,13,15,195.1167778
C33H43N5O4,12,14,573.3315049
C33H43N5O4,13,14,606.4422145
C33H43N5O4,12,15,578.3166794
C33H43N5O4,13,15,611.427389
C4H7O8P,12,14,213.9878537
C4H7O8P,13,14,218.0012731
C4H7O8P,12,15,213.9878537
C4H7O8P,13,15,218.0012731
C12H15N3O2S,12,14,265.0884974
C12H15N3O2S,13,14,277.1287555
C12H15N3O2S,12,15,268.0796021
C12H15N3O2S,13,15,280.1198602
C50H80O23,12,14,1048.509039
C50H80O23,13,14,1098.676781
C50H80O23,12,15,1048.509039
C50H80O23,13,15,1098.676781
C4H12ClN,12,14,109.0658271
C4H12ClN,13,14,113.0792465
C4H12ClN,12,15,110.062862
C4H12ClN,13,15,114.0762813
C25H35N3O,12,14,393.2780128
C25H35N3O,13,14,418.3618837
C25H35N3O,12,15,396.2691174
C25H35N3O,13,15,421.3529884
C32H22O10,12,14,566.1212969
C32H22O10,13,14,598.2286517
C32H22O10,12,15,566.1212969
C32H22O10,13,15,598.2286517
C12H12N+,12,14,170.0964258
C12H12N+,13,14,182.1366839
C12H12N+,12,15,171.0934607
C12H12N+,13,15,183.1337188
C14H27N4O10P2+,12,14,473.1196925
C14H27N4O10P2+,13,14,487.1666603
C14H27N4O10P2+,12,15,477.1078321
C14H27N4O10P2+,13,15,491.1547999
C6H4N2O5,12,14,184.0120212
C6H4N2O5,13,14,190.0321503
C6H4N2O5,12,15,186.006091
C6H4N2O5,13,15,192.0262201
C16H15F3N2O4,12,14,356.0983916
C16H15F3N2O4,13,14,372.152069
C16H15F3N2O4,12,15,358.0924614
C16H15F3N2O4,13,15,374.1461388
C14H11Cl3O2,12,14,315.9824627
C14H11Cl3O2,13,14,330.0294305
C14H11Cl3O2,12,15,315.9824627
C14H11Cl3O2,13,15,330.0294305
C17H28ClNO4,12,14,345.1706861
C17H28ClNO4,13,14,362.2277183
C17H28ClNO4,12,15,346.167721
C17H28ClNO4,13,15,363.2247532
C12H12N2,12,14,184.1000484
C12H12N2,13,14,196.1403064
C12H12N2,12,15,186.0941182
C12H12N2,13,15,198.1343762
C8H10N2O4,12,14,198.0640568
C8H10N2O4,13,14,206.0908955
C8H10N2O4,12,15,200.0581266
C8H10N2O4,13,15,208.0849653
C8H10N2O5,12,14,214.0589714
C8H10N2O5,13,14,222.0858101
C8H10N2O5,12,15,216.0530412
C8H10N2O5,13,15,224.0798799
CH6NO3P,12,14,111.0085296
CH6NO3P,13,14,112.0118844
CH6NO3P,12,15,112.0055645
CH6NO3P,13,15,113.0089193
C12H13NO2,12,14,203.0946287
C12H13NO2,13,14,215.1348867
C12H13NO2,12,15,204.0916636
C12H13NO2,13,15,216.1319216
C12H13NO3,12,14,219.0895433
C12H13NO3,13,14,231.1298013
C12H13NO3,12,15,220.0865782
C12H13NO3,13,15,232.1268362
C24H24O,12,14,328.1827154
C24H24O,13,14,352.2632315
C24H24O,12,15,328.1827154
C24H24O,13,15,352.2632315
C35H44O16,12,14,720.2629354
C35H44O16,13,14,755.3803547
C35H44O16,12,15,720.2629354
C35H44O16,13,15,755.3803547
C12H13NO5,12,14,251.0793725
C12H13NO5,13,14,263.1196306
C12H13NO5,12,15,252.0764074
C12H13NO5,13,15,264.1166655
C4H12NO3P,12,14,153.0554798
C4H12NO3P,13,14,157.0688991
C4H12NO3P,12,15,154.0525147
C4H12NO3P,13,15,158.065934
C4H9NO2,12,14,103.0633285
C4H9NO2,13,14,107.0767479
C4H9NO2,12,15,104.0603634
C4H9NO2,13,15,108.0737828
C24H24ClN3O6S,12,14,517.1074339
C24H24ClN3O6S,13,14,541.18795
C24H24ClN3O6S,12,15,520.0985386
C24H24ClN3O6S,13,15,544.1790547
C15H24N5O14P3,12,14,591.05326
C15H24N5O14P3,13,14,606.1035826
C15H24N5O14P3,12,15,596.0384345
C15H24N5O14P3,13,15,611.0887571
C4H9NO3,12,14,119.0582432
C4H9NO3,13,14,123.0716625
C4H9NO3,12,15,120.0552781
C4H9NO3,13,15,124.0686974
C4H9NO4,12,14,135.0531578
C4H9NO4,13,14,139.0665771
C4H9NO4,12,15,136.0501927
C4H9NO4,13,15,140.063612
C10H20N2S4,12,14,296.0509314
C10H20N2S4,13,14,306.0844798
C10H20N2S4,12,15,298.0450012
C10H20N2S4,13,15,308.0785496
C16H11ClN2O3,12,14,314.0458199
C16H11ClN2O3,13,14,330.0994973
C16H11ClN2O3,12,15,316.0398897
C16H11ClN2O3,13,15,332.0935671
C23H29NO3,12,14,367.2147438
C23H29NO3,13,14,390.2919051
C23H29NO3,12,15,368.2117787
C23H29NO3,13,15,391.28894
C10H12ClN3O3S,12,14,289.0287897
C10H12ClN3O3S,13,14,299.062338
C10H12ClN3O3S,12,15,292.0198943
C10H12ClN3O3S,13,15,302.0534427
C23H29NO6,12,14,415.1994877
C23H29NO6,13,14,438.2766489
C23H29NO6,12,15,416.1965226
C23H29NO6,13,15,439.2736838
C12H15N3O3S,12,14,281.0834121
C12H15N3O3S,13,14,293.1236701
C12H15N3O3S,12,15,284.0745167
C12H15N3O3S,13,15,296.1147748
C46H56N4O10,12,14,824.399644
C46H56N4O10,13,14,870.5539666
C46H56N4O10,12,15,828.3877836
C46H56N4O10,13,15,874.5421062
C10H13N4O7PS,12,14,364.024256
C10H13N4O7PS,13,14,374.0578044
C10H13N4O7PS,12,15,368.0123956
C10H13N4O7PS,13,15,378.0459439
C18H17FO2S,12,14,316.0933287
C18H17FO2S,13,14,334.1537158
C18H17FO2S,12,15,316.0933287
C18H17FO2S,13,15,334.1537158
C63H89CoN14O14P+,12,14,1355.574682
C63H89CoN14O14P+,13,14,1418.786037
C63H89CoN14O14P+,12,15,1369.53317
C63H89CoN14O14P+,13,15,1432.744525
C3H10N3O6PS,12,14,247.0027923
C3H10N3O6PS,13,14,250.0128568
C3H10N3O6PS,12,15,249.9938969
C3H10N3O6PS,13,15,253.0039615
C23H31FO6,12,14,422.2104669
C23H31FO6,13,14,445.2876282
C23H31FO6,12,15,422.2104669
C23H31FO6,13,15,445.2876282
C12H12O2,12,14,188.0837296
C12H12O2,13,14,200.1239877
C12H12O2,12,15,188.0837296
C12H12O2,13,15,200.1239877
C12H12O3,12,14,204.0786443
C12H12O3,13,14,216.1189023
C12H12O3,12,15,204.0786443
C12H12O3,13,15,216.1189023
C12H12O4,12,14,220.0735589
C12H12O4,13,14,232.1138169
C12H12O4,12,15,220.0735589
C12H12O4,13,15,232.1138169
C30H46NO7P,12,14,563.3011893
C30H46NO7P,13,14,593.4018345
C30H46NO7P,12,15,564.2982242
C30H46NO7P,13,15,594.3988694
C12H12O5,12,14,236.0684735
C12H12O5,13,14,248.1087315
C12H12O5,12,15,236.0684735
C12H12O5,13,15,248.1087315
C10H12N2O2,12,14,192.0898776
C10H12N2O2,13,14,202.123426
C10H12N2O2,12,15,194.0839474
C10H12N2O2,13,15,204.1174958
C10H12N2O3,12,14,208.0847923
C10H12N2O3,13,14,218.1183406
C10H12N2O3,12,15,210.078862
C10H12N2O3,13,15,220.1124104
C10H12N2O4,12,14,224.0797069
C10H12N2O4,13,14,234.1132553
C10H12N2O4,12,15,226.0737767
C10H12N2O4,13,15,236.107325
C10H12N2O5,12,14,240.0746215
C10H12N2O5,13,14,250.1081699
C10H12N2O5,12,15,242.0686913
C10H12N2O5,13,15,252.1022397
C4H12NO4P,12,14,169.0503944
C4H12NO4P,13,14,173.0638137
C4H12NO4P,12,15,170.0474293
C4H12NO4P,13,15,174.0608486
C14H18NO9S2-,12,14,408.0428461
C14H18NO9S2-,13,14,422.0898139
C14H18NO9S2-,12,15,409.039881
C14H18NO9S2-,13,15,423.0868488
C4H9NOS,12,14,119.0404846
C4H9NOS,13,14,123.053904
C4H9NOS,12,15,120.0375195
C4H9NOS,13,15,124.0509389
C38H42N8O6S2,12,14,770.2668725
C38H42N8O6S2,13,14,808.3943563
C38H42N8O6S2,12,15,778.2431516
C38H42N8O6S2,13,15,816.3706355
C28H40N7O17P3S,12,14,871.1414231
C28H40N7O17P3S,13,14,899.2353586
C28H40N7O17P3S,12,15,878.1206674
C28H40N7O17P3S,13,15,906.2146028
C94H190NO15P,12,14,1604.387311
C94H190NO15P,13,14,1698.702666
C94H190NO15P,12,15,1605.384346
C94H190NO15P,13,15,1699.699701
